날짜,시도지역코드,발생건수(건)
20171119,45,3490
20171119,46,4702
20171119,47,3506
20171119,48,4713
20171119,49,1750
20171119,99,94710
20171120,11,120243
20171120,26,46293
20171120,27,30921
20171120,28,38568
20171120,29,19567
20171120,30,22177
20171120,31,16490
20171120,41,173978
20171120,42,16696
20171120,43,20380
20171120,44,32023
20171120,45,26014
20171120,46,24152
20171120,47,31653
20171120,48,44746
20171120,49,8257
20171120,99,672297
20171121,11,83092
20171121,26,32583
20171121,27,21437
20171121,28,27051
20171121,29,13952
20171121,30,15469
20171121,31,11635
20171121,41,123736
20171121,42,11814
20171121,43,14467
20171121,44,22670
20171121,45,18182
20171121,46,17294
20171121,47,21615
20171121,48,30835
20171121,49,5784
20171121,99,471714
20171122,11,77691
20171122,26,31334
20171122,27,20075
20171122,28,25412
20171122,29,12814
20171122,30,14763
20171122,31,11299
20171122,41,113437
20171122,42,10736
20171122,43,13826
20171122,44,20298
20171122,45,16382
20171122,46,16732
20171122,47,20383
20171122,48,29114
20171122,49,5664
20171122,99,440063
20171123,11,79767
20171123,26,31120
20171123,27,20441
20171123,28,26052
20171123,29,12696
20171123,30,14423
20171123,31,10981
20171123,41,116064
20171123,42,11050
20171123,43,13681
20171123,44,21243
20171123,45,15986
20171123,46,16661
20171123,47,21377
20171123,48,30190
20171123,49,5556
20171123,99,447364
20171124,11,86748
20171124,26,34632
20171124,27,22089
20171124,28,27911
20171124,29,14063
20171124,30,15109
20171124,31,12116
20171124,41,123486
20171124,42,12258
20171124,43,14089
20171124,44,21512
20171124,45,17792
20171124,46,17914
20171124,47,22182
20171124,48,32033
20171124,49,6145
20171124,99,480156
20171125,11,72774
20171125,26,28908
20171125,27,19137
20171125,28,24102
20171125,29,12412
20171125,30,14123
20171125,31,10728
20171125,41,111184
20171125,42,9888
20171125,43,12537
20171125,44,19470
20171125,45,14145
20171125,46,14496
20171125,47,17903
20171125,48,27381
20171125,49,4828
20171125,99,414101
20171126,11,10186
20171126,26,4317
20171126,27,2937
20171126,28,5104
20171126,29,2702
20171126,30,4394
20171126,31,2192
20171126,41,25812
20171126,42,1887
20171126,43,4025
20171126,44,5125
20171126,45,3330
20171126,46,4640
20171126,47,3394
20171126,48,3612
20171126,49,1856
20171126,99,85534
20171127,11,114527
20171127,26,45013
20171127,27,28895
20171127,28,38007
20171127,29,18719
20171127,30,20582
20171127,31,15772
20171127,41,166370
20171127,42,16030
20171127,43,19311
20171127,44,30584
20171127,45,24365
20171127,46,23398
20171127,47,29431
20171127,48,42503
20171127,49,7734
20171127,99,641342
20171128,11,79569
20171128,26,31023
20171128,27,20328
20171128,28,26525
20171128,29,12952
20171128,30,14679
20171128,31,11254
20171128,41,117955
20171128,42,11480
20171128,43,13828
20171128,44,21925
20171128,45,17297
20171128,46,16814
20171128,47,20850
20171128,48,29382
20171128,49,5925
20171128,99,451858
20171129,11,76447
20171129,26,29866
20171129,27,19417
20171129,28,25016
20171129,29,12057
20171129,30,14011
20171129,31,10472
20171129,41,110913
20171129,42,10721
20171129,43,13495
20171129,44,20358
20171129,45,16004
20171129,46,16347
20171129,47,19889
20171129,48,27588
20171129,49,5547
20171129,99,428208
20171130,11,79803
20171130,26,32779
20171130,27,20226
20171130,28,26502
20171130,29,12882
20171130,30,15289
20171130,31,11307
20171130,41,118368
20171130,42,11039
20171130,43,13888
20171130,44,22246
20171130,45,17260
20171130,46,16866
20171130,47,21154
20171130,48,30232
20171130,49,5442
20171130,99,455357
20171201,11,89449
20171201,26,34636
20171201,27,22204
20171201,28,28371
20171201,29,14097
20171201,30,16127
20171201,31,12203
20171201,41,129143
20171201,42,12587
20171201,43,15066
20171201,44,23707
20171201,45,19024
20171201,46,18273
20171201,47,23462
20171201,48,32342
20171201,49,5960
20171201,99,496800
20171202,11,77618
20171202,26,30182
20171202,27,20803
20171202,28,25805
20171202,29,13180
20171202,30,14921
20171202,31,11075
20171202,41,117332
20171202,42,10301
20171202,43,13390
20171202,44,21118
20171202,45,14930
20171202,46,15810
20171202,47,19345
20171202,48,28381
20171202,49,4880
20171202,99,439202
20171203,11,11988
20171203,26,5405
20171203,27,3088
20171203,28,6397
20171203,29,2723
20171203,30,4735
20171203,31,2609
20171203,41,29213
20171203,42,1885
20171203,43,4333
20171203,44,5512
20171203,45,3640
20171203,46,4715
20171203,47,3688
20171203,48,4652
20171203,49,1774
20171203,99,96381
20171204,11,119506
20171204,26,47846
20171204,27,30510
20171204,28,38650
20171204,29,18843
20171204,30,21175
20171204,31,16736
20171204,41,173921
20171204,42,17153
20171204,43,20386
20171204,44,32335
20171204,45,25357
20171204,46,24716
20171204,47,32541
20171204,48,44453
20171204,49,8240
20171204,99,672536
20171205,11,81610
20171205,26,32602
20171205,27,20490
20171205,28,27070
20171205,29,13341
20171205,30,14701
20171205,31,11498
20171205,41,121482
20171205,42,11846
20171205,43,14768
20171205,44,22760
20171205,45,17167
20171205,46,17535
20171205,47,22089
20171205,48,30542
20171205,49,5954
20171205,99,465596
20171206,11,81364
20171206,26,32461
20171206,27,20728
20171206,28,26081
20171206,29,13128
20171206,30,14051
20171206,31,11691
20171206,41,117341
20171206,42,11337
20171206,43,13592
20171206,44,20581
20171206,45,16581
20171206,46,17444
20171206,47,21715
20171206,48,29718
20171206,49,5644
20171206,99,453573
20171207,11,86492
20171207,26,35074
20171207,27,21829
20171207,28,28428
20171207,29,13730
20171207,30,15815
20171207,31,12083
20171207,41,125537
20171207,42,11916
20171207,43,15554
20171207,44,23975
20171207,45,17742
20171207,46,17840
20171207,47,22742
20171207,48,31734
20171207,49,5909
20171207,99,486521
20171208,11,93346
20171208,26,36503
20171208,27,22943
20171208,28,29589
20171208,29,14094
20171208,30,15909
20171208,31,12401
20171208,41,133036
20171208,42,13298
20171208,43,16143
20171208,44,24637
20171208,45,19134
20171208,46,18381
20171208,47,24569
20171208,48,33774
20171208,49,6144
20171208,99,514017
20171209,11,81549
20171209,26,31496
20171209,27,20899
20171209,28,27049
20171209,29,13092
20171209,30,14750
20171209,31,11554
20171209,41,121074
20171209,42,10661
20171209,43,14308
20171209,44,21821
20171209,45,15256
20171209,46,15571
20171209,47,20299
20171209,48,29092
20171209,49,5258
20171209,99,453847
20171210,11,10867
20171210,26,4655
20171210,27,2974
20171210,28,5352
20171210,29,2788
20171210,30,4517
20171210,31,2700
20171210,41,26916
20171210,42,1779
20171210,43,4524
20171210,44,5756
20171210,45,3474
20171210,46,4717
20171210,47,3686
20171210,48,4043
20171210,49,1956
20171210,99,90733
20171211,11,125114
20171211,26,49474
20171211,27,31496
20171211,28,40375
20171211,29,19335
20171211,30,20883
20171211,31,17249
20171211,41,178329
20171211,42,17384
20171211,43,21235
20171211,44,32067
20171211,45,23803
20171211,46,25082
20171211,47,33714
20171211,48,46061
20171211,49,8462
20171211,99,690221
20171212,11,84908
20171212,26,34029
20171212,27,21102
20171212,28,27958
20171212,29,13613
20171212,30,14934
20171212,31,12082
20171212,41,124489
20171212,42,11889
20171212,43,15654
20171212,44,23647
20171212,45,17166
20171212,46,18095
20171212,47,23078
20171212,48,32309
20171212,49,6320
20171212,99,481382
20171213,11,85809
20171213,26,34474
20171213,27,21747
20171213,28,28420
20171213,29,13289
20171213,30,14772
20171213,31,12137
20171213,41,123043
20171213,42,12123
20171213,43,15614
20171213,44,23165
20171213,45,17409
20171213,46,18126
20171213,47,23702
20171213,48,31569
20171213,49,5788
20171213,99,481313
20171214,11,93733
20171214,26,37776
20171214,27,23333
20171214,28,30559
20171214,29,14685
20171214,30,16079
20171214,31,12699
20171214,41,135077
20171214,42,12927
20171214,43,16765
20171214,44,25406
20171214,45,18116
20171214,46,19161
20171214,47,24977
20171214,48,34489
20171214,49,6268
20171214,99,522186
20171215,11,102560
20171215,26,40920
20171215,27,25454
20171215,28,32508
20171215,29,15426
20171215,30,17106
20171215,31,13745
20171215,41,144492
20171215,42,14710
20171215,43,18171
20171215,44,27153
20171215,45,20554
20171215,46,20206
20171215,47,27629
20171215,48,37536
20171215,49,6553
20171215,99,564884
20171216,11,86974
20171216,26,33804
20171216,27,22149
20171216,28,28378
20171216,29,13839
20171216,30,15851
20171216,31,12279
20171216,41,127737
20171216,42,11196
20171216,43,15544
20171216,44,23389
20171216,45,15945
20171216,46,16865
20171216,47,22127
20171216,48,31571
20171216,49,5606
20171216,99,483381
20171217,11,13694
20171217,26,6234
20171217,27,3511
20171217,28,7037
20171217,29,2835
20171217,30,5000
20171217,31,2989
20171217,41,32187
20171217,42,2344
20171217,43,5076
20171217,44,6482
20171217,45,3631
20171217,46,4996
20171217,47,4498
20171217,48,5547
20171217,49,1948
20171217,99,108033
20171218,11,135573
20171218,26,57201
20171218,27,37578
20171218,28,44065
20171218,29,21128
20171218,30,25275
20171218,31,19824
20171218,41,196737
20171218,42,19862
20171218,43,25368
20171218,44,40014
20171218,45,28516
20171218,46,28337
20171218,47,40999
20171218,48,54787
20171218,49,9359
20171218,99,784851
20171219,11,101651
20171219,26,42126
20171219,27,27109
20171219,28,33195
20171219,29,14935
20171219,30,17605
20171219,31,14251
20171219,41,146964
20171219,42,14745
20171219,43,18719
20171219,44,28837
20171219,45,19820
20171219,46,20871
20171219,47,29008
20171219,48,39983
20171219,49,6818
20171219,99,576794
20171220,11,100252
20171220,26,40812
20171220,27,26546
20171220,28,32186
20171220,29,15006
20171220,30,17243
20171220,31,14247
20171220,41,141006
20171220,42,14575
20171220,43,18239
20171220,44,26945
20171220,45,19076
20171220,46,20260
20171220,47,28653
20171220,48,38821
20171220,49,6523
20171220,99,560542
20171221,11,104402
20171221,26,44203
20171221,27,28811
20171221,28,33814
20171221,29,15918
20171221,30,18792
20171221,31,15241
20171221,41,149152
20171221,42,15270
20171221,43,18473
20171221,44,28630
20171221,45,20248
20171221,46,21614
20171221,47,31251
20171221,48,41890
20171221,49,7178
20171221,99,595026
20171222,11,118042
20171222,26,47304
20171222,27,30964
20171222,28,36477
20171222,29,15983
20171222,30,20177
20171222,31,16389
20171222,41,163986
20171222,42,17035
20171222,43,20934
20171222,44,31829
20171222,45,22731
20171222,46,22285
20171222,47,33810
20171222,48,44704
20171222,49,7304
20171222,99,650123
20171223,11,105009
20171223,26,41974
20171223,27,28782
20171223,28,33264
20171223,29,15923
20171223,30,19359
20171223,31,14925
20171223,41,152319
20171223,42,13667
20171223,43,18735
20171223,44,28014
20171223,45,18698
20171223,46,19796
20171223,47,28561
20171223,48,39692
20171223,49,6423
20171223,99,585315
20171224,11,13617
20171224,26,5891
20171224,27,3977
20171224,28,6151
20171224,29,3179
20171224,30,5446
20171224,31,2944
20171224,41,31730
20171224,42,2468
20171224,43,5659
20171224,44,6699
20171224,45,4102
20171224,46,5581
20171224,47,5473
20171224,48,6233
20171224,49,2445
20171224,99,111627
20171225,11,18762
20171225,26,12540
20171225,27,10027
20171225,28,9571
20171225,29,5084
20171225,30,8423
20171225,31,6212
20171225,41,45446
20171225,42,3860
20171225,43,8911
20171225,44,11099
20171225,45,6125
20171225,46,8210
20171225,47,10879
20171225,48,13393
20171225,49,3572
20171225,99,182163
20171226,11,182136
20171226,26,75226
20171226,27,49610
20171226,28,56925
20171226,29,25470
20171226,30,30815
20171226,31,25313
20171226,41,253566
20171226,42,26584
20171226,43,31414
20171226,44,48891
20171226,45,35148
20171226,46,35775
20171226,47,54932
20171226,48,72379
20171226,49,11483
20171226,99,1015909
20171227,11,113034
20171227,26,49929
20171227,27,33619
20171227,28,36499
20171227,29,16915
20171227,30,20921
20171227,31,17503
20171227,41,163888
20171227,42,17134
20171227,43,21152
20171227,44,32976
20171227,45,23374
20171227,46,24570
20171227,47,37144
20171227,48,49219
20171227,49,8300
20171227,99,666302
20171228,11,118120
20171228,26,52324
20171228,27,34072
20171228,28,37380
20171228,29,17169
20171228,30,21878
20171228,31,17980
20171228,41,169855
20171228,42,17302
20171228,43,21751
20171228,44,33921
20171228,45,23865
20171228,46,24782
20171228,47,37550
20171228,48,49672
20171228,49,8171
20171228,99,685900
20171229,11,142214
20171229,26,59978
20171229,27,40231
20171229,28,43343
20171229,29,20129
20171229,30,24717
20171229,31,20753
20171229,41,195609
20171229,42,21055
20171229,43,24446
20171229,44,38249
20171229,45,28303
20171229,46,27899
20171229,47,43576
20171229,48,57436
20171229,49,9295
20171229,99,797361
20171230,11,109183
20171230,26,46754
20171230,27,32057
20171230,28,34841
20171230,29,16593
20171230,30,20469
20171230,31,16311
20171230,41,156029
20171230,42,14807
20171230,43,19068
20171230,44,29321
20171230,45,19933
20171230,46,21454
20171230,47,32010
20171230,48,43337
20171230,49,7324
20171230,99,619621
20171231,11,16032
20171231,26,8277
20171231,27,4442
20171231,28,7531
20171231,29,3410
20171231,30,6110
20171231,31,3268
20171231,41,35127
20171231,42,2799
20171231,43,5753
20171231,44,7254
20171231,45,4768
20171231,46,6199
20171231,47,6060
20171231,48,7879
20171231,49,2670
20171231,99,127602
20180101,11,15196
20180101,26,7756
20180101,27,5336
20180101,28,7390
20180101,29,4475
20180101,30,7165
20180101,31,3565
20180101,41,35312
20180101,42,3053
20180101,43,6206
20180101,44,9475
20180101,45,6351
20180101,46,7956
20180101,47,7136
20180101,48,9788
20180101,49,2959
20180101,99,139152
20180102,11,187879
20180102,26,81580
20180102,27,55433
20180102,28,57912
20180102,29,27483
20180102,30,33065
20180102,31,26891
20180102,41,259012
20180102,42,29518
20180102,43,31376
20180102,44,52442
20180102,45,39138
20180102,46,40262
20180102,47,61780
20180102,48,77863
20180102,49,13157
20180102,99,1075001
20180103,11,114625
20180103,26,51957
20180103,27,34039
20180103,28,35990
20180103,29,17501
20180103,30,21253
20180103,31,17288
20180103,41,161216
20180103,42,18358
20180103,43,20786
20180103,44,33114
20180103,45,24433
20180103,46,26597
20180103,47,38684
20180103,48,49364
20180103,49,8874
20180103,99,674217
20180104,11,113067
20180104,26,50597
20180104,27,33296
20180104,28,34898
20180104,29,16947
20180104,30,21099
20180104,31,16997
20180104,41,155172
20180104,42,17980
20180104,43,19796
20180104,44,32523
20180104,45,24678
20180104,46,25951
20180104,47,37220
20180104,48,48087
20180104,49,8785
20180104,99,657215
20180105,11,134437
20180105,26,57277
20180105,27,38196
20180105,28,40642
20180105,29,19664
20180105,30,23470
20180105,31,18923
20180105,41,182223
20180105,42,21132
20180105,43,22244
20180105,44,36630
20180105,45,28597
20180105,46,29152
20180105,47,42735
20180105,48,53298
20180105,49,10162
20180105,99,758926
20180106,11,102002
20180106,26,41942
20180106,27,28596
20180106,28,31433
20180106,29,15310
20180106,30,18987
20180106,31,14243
20180106,41,142059
20180106,42,14167
20180106,43,16673
20180106,44,26847
20180106,45,19415
20180106,46,20931
20180106,47,28868
20180106,48,39096
20180106,49,7064
20180106,99,567750
20180107,11,13819
20180107,26,6632
20180107,27,3551
20180107,28,6535
20180107,29,2949
20180107,30,5242
20180107,31,2891
20180107,41,30796
20180107,42,2416
20180107,43,4731
20180107,44,6362
20180107,45,3839
20180107,46,5607
20180107,47,4851
20180107,48,6317
20180107,49,2491
20180107,99,109057
20180108,11,164231
20180108,26,65174
20180108,27,45000
20180108,28,50011
20180108,29,23559
20180108,30,27388
20180108,31,21314
20180108,41,222122
20180108,42,26460
20180108,43,25199
20180108,44,44049
20180108,45,35224
20180108,46,36221
20180108,47,49549
20180108,48,61202
20180108,49,12099
20180108,99,908991
20180109,11,106149
20180109,26,45058
20180109,27,29343
20180109,28,32319
20180109,29,14231
20180109,30,18345
20180109,31,14587
20180109,41,143933
20180109,42,17062
20180109,43,16095
20180109,44,26474
20180109,45,20645
20180109,46,23802
20180109,47,31800
20180109,48,41778
20180109,49,8154
20180109,99,589891
20180110,11,98662
20180110,26,40954
20180110,27,27212
20180110,28,30751
20180110,29,12218
20180110,30,16283
20180110,31,13477
20180110,41,134069
20180110,42,16211
20180110,43,15242
20180110,44,24112
20180110,45,18147
20180110,46,18965
20180110,47,29563
20180110,48,36206
20180110,49,7176
20180110,99,539347
20180111,11,99255
20180111,26,40655
20180111,27,27179
20180111,28,30944
20180111,29,13715
20180111,30,17673
20180111,31,13358
20180111,41,137589
20180111,42,16341
20180111,43,15867
20180111,44,26244
20180111,45,19715
20180111,46,19942
20180111,47,30900
20180111,48,38824
20180111,49,5343
20180111,99,553644
20180112,11,106598
20180112,26,42360
20180112,27,28790
20180112,28,32166
20180112,29,15458
20180112,30,18354
20180112,31,13981
20180112,41,143880
20180112,42,17572
20180112,43,16765
20180112,44,28398
20180112,45,23157
20180112,46,23397
20180112,47,31888
20180112,48,40151
20180112,49,6893
20180112,99,589929
20180113,11,86662
20180113,26,33673
20180113,27,23574
20180113,28,26386
20180113,29,13103
20180113,30,15658
20180113,31,11345
20180113,41,121506
20180113,42,12368
20180113,43,13391
20180113,44,22396
20180113,45,16821
20180113,46,18796
20180113,47,22920
20180113,48,30715
20180113,49,6600
20180113,99,476012
20180114,11,11445
20180114,26,4709
20180114,27,2803
20180114,28,5012
20180114,29,2576
20180114,30,4448
20180114,31,2512
20180114,41,25949
20180114,42,2016
20180114,43,3925
20180114,44,5226
20180114,45,3312
20180114,46,4690
20180114,47,4119
20180114,48,4580
20180114,49,2129
20180114,99,89479
20180115,11,136933
20180115,26,53696
20180115,27,37138
20180115,28,42270
20180115,29,19666
20180115,30,22855
20180115,31,18088
20180115,41,186253
20180115,42,23240
20180115,43,22580
20180115,44,37124
20180115,45,29649
